"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
05,"Burlington",1520,"Florence Twp",860,"'40-1210","Local Tax Levy",2500282.00,2431279.00,2362281.00
05,"Burlington",1520,"Florence Twp",885,"'","Total Revenues from Local Sources",2500282.00,2431279.00,2362281.00
05,"Burlington",1520,"Florence Twp",892,"'40-303","Budgeted Fund Balance",0.00,3.00,1.00
05,"Burlington",1520,"Florence Twp",895,"'","Total Local Repayment of Debt",2500282.00,2431282.00,2362282.00
05,"Burlington",1520,"Florence Twp",930,"'","Actual Revenues (Over)/Under Expenditures",-1.00,0.00,0.00
05,"Burlington",1520,"Florence Twp",935,"'","Total Repayment of Debt",2500281.00,2431282.00,2362282.00
05,"Burlington",1520,"Florence Twp",1000,"'","Total Revenues/Sources",29429057.00,31453881.00,31569653.00
05,"Burlington",1520,"Florence Twp",1010,"'","Total Revenues/Sources Net of Transfers",29429057.00,31453881.00,31569653.00
05,"Burlington",1910,"Hainesport Twp",100,"'10-1210","Local Tax Levy",7860580.00,8077033.00,8397549.00
05,"Burlington",1910,"Hainesport Twp",190,"'10-1300","Total Tuition",18976.00,15000.00,15000.00
05,"Burlington",1910,"Hainesport Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",27850.00,12000.00,12000.00
05,"Burlington",1910,"Hainesport Twp",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,0.00,40.00
05,"Burlington",1910,"Hainesport Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,200.00,200.00
05,"Burlington",1910,"Hainesport Twp",370,"'","Total Revenues from Local Sources",7907406.00,8104233.00,8424789.00
05,"Burlington",1910,"Hainesport Twp",420,"'10-3121","Categorical Transportation Aid",149208.00,137699.00,137699.00
05,"Burlington",1910,"Hainesport Twp",430,"'10-3131","Extraordinary Aid",35718.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",440,"'10-3132","Categorical Special Education Aid",381603.00,441909.00,441909.00
05,"Burlington",1910,"Hainesport Twp",460,"'10-3176","Equalization Aid",689609.00,689609.00,604261.00
05,"Burlington",1910,"Hainesport Twp",470,"'10-3177","Categorical Security Aid",57433.00,62448.00,62448.00
05,"Burlington",1910,"Hainesport Twp",480,"'10-3178","Adjustment Aid",96002.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",482,"'10-3180","Under Adequacy Aid",4376.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",483,"'10-3181","PARCC Readiness Aid",6455.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",484,"'10-3182","Per Pupil Growth Aid",6455.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",485,"'10-3183","Professional Learning Community Aid",5895.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",500,"'10-3XXX","Other State Aids",24128.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",520,"'","Total Revenues from State Sources",1456882.00,1331665.00,1246317.00
05,"Burlington",1910,"Hainesport Twp",540,"'10-4200","Medicaid Reimbursement",14366.00,13523.00,24152.00
05,"Burlington",1910,"Hainesport Twp",570,"'","Total Revenues from Federal Sources",14366.00,13523.00,24152.00
05,"Burlington",1910,"Hainesport Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,423712.00,436987.00
05,"Burlington",1910,"Hainesport Twp",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,225000.00,0.00
05,"Burlington",1910,"Hainesport Twp",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,36570.00,0.00
05,"Burlington",1910,"Hainesport Twp",715,"'","Actual Revenues (Over)/Under Expenditures",-58592.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",720,"'","Total Operating Budget",9320062.00,10134703.00,10132245.00
05,"Burlington",1910,"Hainesport Twp",740,"'20-1XXX","Other Revenue from Local Sources",14667.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",745,"'20-1XXX","Total Revenues from Local Sources",14667.00,0.00,0.00
05,"Burlington",1910,"Hainesport Twp",775,"'20-4411-4416","Title I",102999.00,90454.00,72363.00
05,"Burlington",1910,"Hainesport Twp",780,"'20-4451-4455","Title II",2670.00,13615.00,10892.00
05,"Burlington",1910,"Hainesport Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",160072.00,154016.00,123213.00
05,"Burlington",1910,"Hainesport Twp",830,"'","Total Revenues from Federal Sources",265741.00,258085.00,206468.00
05,"Burlington",1910,"Hainesport Twp",840,"'","Total Grants and Entitlements",280408.00,258085.00,206468.00
05,"Burlington",1910,"Hainesport Twp",860,"'40-1210","Local Tax Levy",790862.00,747858.00,704060.00
05,"Burlington",1910,"Hainesport Twp",885,"'","Total Revenues from Local Sources",790862.00,747858.00,704060.00
05,"Burlington",1910,"Hainesport Twp",890,"'40-3160","Debt Service Aid Type II",9087.00,8600.00,8089.00
05,"Burlington",1910,"Hainesport Twp",892,"'40-303","Budgeted Fund Balance",0.00,641.00,0.00
05,"Burlington",1910,"Hainesport Twp",895,"'","Total Local Repayment of Debt",799949.00,757099.00,712149.00
05,"Burlington",1910,"Hainesport Twp",935,"'","Total Repayment of Debt",799949.00,757099.00,712149.00
05,"Burlington",1910,"Hainesport Twp",1000,"'","Total Revenues/Sources",10400419.00,11149887.00,11050862.00
05,"Burlington",1910,"Hainesport Twp",1010,"'","Total Revenues/Sources Net of Transfers",10400419.00,11149887.00,11050862.00
05,"Burlington",2610,"Lenape Regional",100,"'10-1210","Local Tax Levy",112136250.00,115467007.00,117776347.00
05,"Burlington",2610,"Lenape Regional",260,"'10-1910","Rents and Royalties",135035.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",2572023.00,2792115.00,2792115.00
05,"Burlington",2610,"Lenape Regional",320,"'10-1XXX","Interest Earned On Current Expense Emergency Reserve",0.00,0.00,1000.00
05,"Burlington",2610,"Lenape Regional",330,"'10-1XXX","Interest Earned on Maintenance Reserve",1000.00,1000.00,0.00
05,"Burlington",2610,"Lenape Regional",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",1000.00,1000.00,1000.00
05,"Burlington",2610,"Lenape Regional",370,"'","Total Revenues from Local Sources",114845308.00,118261122.00,120570462.00
05,"Burlington",2610,"Lenape Regional",420,"'10-3121","Categorical Transportation Aid",785083.00,874930.00,874930.00
05,"Burlington",2610,"Lenape Regional",430,"'10-3131","Extraordinary Aid",977077.00,521431.00,750000.00
05,"Burlington",2610,"Lenape Regional",440,"'10-3132","Categorical Special Education Aid",4238655.00,4238655.00,4238655.00
05,"Burlington",2610,"Lenape Regional",460,"'10-3176","Equalization Aid",22738228.00,22738228.00,21776928.00
05,"Burlington",2610,"Lenape Regional",470,"'10-3177","Categorical Security Aid",448023.00,448023.00,448023.00
05,"Burlington",2610,"Lenape Regional",480,"'10-3178","Adjustment Aid",268497.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",483,"'10-3181","PARCC Readiness Aid",70220.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",484,"'10-3182","Per Pupil Growth Aid",70220.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",485,"'10-3183","Professional Learning Community Aid",67620.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",500,"'10-3XXX","Other State Aids",114376.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",505,"'10-3300","State Reimbursement for Lead Testing of Drinking Water",17849.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",520,"'","Total Revenues from State Sources",29795848.00,28821267.00,28088536.00
05,"Burlington",2610,"Lenape Regional",540,"'10-4200","Medicaid Reimbursement",67752.00,106874.00,55363.00
05,"Burlington",2610,"Lenape Regional",570,"'","Total Revenues from Federal Sources",67752.00,106874.00,55363.00
05,"Burlington",2610,"Lenape Regional",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,5800000.00,5300000.00
05,"Burlington",2610,"Lenape Regional",600,"'10-307","Withdrawal from Capital Reserve for Local Share",0.00,2213925.00,0.00
05,"Burlington",2610,"Lenape Regional",660,"'10-312","Withdrawal from Current Expense Emergency Reserve",0.00,360332.00,0.00
05,"Burlington",2610,"Lenape Regional",710,"'","Adjustment for Prior Year Encumbrances",0.00,1539570.00,0.00
05,"Burlington",2610,"Lenape Regional",715,"'","Actual Revenues (Over)/Under Expenditures",-1578237.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",720,"'","Total Operating Budget",143130671.00,157103090.00,154014361.00
05,"Burlington",2610,"Lenape Regional",740,"'20-1XXX","Other Revenue from Local Sources",164351.00,121796.00,97437.00
05,"Burlington",2610,"Lenape Regional",745,"'20-1XXX","Total Revenues from Local Sources",164351.00,121796.00,97437.00
05,"Burlington",2610,"Lenape Regional",765,"'20-32XX","Other Restricted Entitlements",2613.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",770,"'","Total Revenues from State Sources",2613.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",775,"'20-4411-4416","Title I",124706.00,160067.00,128054.00
05,"Burlington",2610,"Lenape Regional",780,"'20-4451-4455","Title II",106842.00,85495.00,68396.00
05,"Burlington",2610,"Lenape Regional",785,"'20-4491-4494","Title III",10628.00,3323.00,2658.00
05,"Burlington",2610,"Lenape Regional",790,"'20-4471-4474","Title IV",10000.00,8000.00,6400.00
05,"Burlington",2610,"Lenape Regional",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",1324329.00,1057645.00,846116.00
05,"Burlington",2610,"Lenape Regional",810,"'20-4430","Vocational Education",31608.00,0.00,0.00
05,"Burlington",2610,"Lenape Regional",830,"'","Total Revenues from Federal Sources",1608113.00,1314530.00,1051624.00
05,"Burlington",2610,"Lenape Regional",840,"'","Total Grants and Entitlements",1775077.00,1436326.00,1149061.00
05,"Burlington",2610,"Lenape Regional",860,"'40-1210","Local Tax Levy",6567954.00,6453915.00,6745759.00
05,"Burlington",2610,"Lenape Regional",885,"'","Total Revenues from Local Sources",6567954.00,6453915.00,6745759.00
05,"Burlington",2610,"Lenape Regional",890,"'40-3160","Debt Service Aid Type II",825721.00,789048.00,873129.00
05,"Burlington",2610,"Lenape Regional",895,"'","Total Local Repayment of Debt",7393675.00,7242963.00,7618888.00
05,"Burlington",2610,"Lenape Regional",935,"'","Total Repayment of Debt",7393675.00,7242963.00,7618888.00
05,"Burlington",2610,"Lenape Regional",1000,"'","Total Revenues/Sources",152299423.00,165782379.00,162782310.00
05,"Burlington",2610,"Lenape Regional",1010,"'","Total Revenues/Sources Net of Transfers",152299423.00,165782379.00,162782310.00
05,"Burlington",2850,"Lumberton Twp",100,"'10-1210","Local Tax Levy",13799770.00,14075765.00,14358226.00
05,"Burlington",2850,"Lumberton Twp",190,"'10-1300","Total Tuition",116969.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",275093.00,170000.00,170000.00
05,"Burlington",2850,"Lumberton Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",4694.00,500.00,500.00
05,"Burlington",2850,"Lumberton Twp",370,"'","Total Revenues from Local Sources",14196526.00,14246265.00,14528726.00
05,"Burlington",2850,"Lumberton Twp",420,"'10-3121","Categorical Transportation Aid",208437.00,73845.00,73845.00
05,"Burlington",2850,"Lumberton Twp",430,"'10-3131","Extraordinary Aid",109643.00,110000.00,0.00
05,"Burlington",2850,"Lumberton Twp",440,"'10-3132","Categorical Special Education Aid",903723.00,906745.00,906745.00
05,"Burlington",2850,"Lumberton Twp",460,"'10-3176","Equalization Aid",6879838.00,6879838.00,6478048.00
05,"Burlington",2850,"Lumberton Twp",470,"'10-3177","Categorical Security Aid",141349.00,176844.00,176844.00
05,"Burlington",2850,"Lumberton Twp",483,"'10-3181","PARCC Readiness Aid",14840.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",484,"'10-3182","Per Pupil Growth Aid",14840.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",485,"'10-3183","Professional Learning Community Aid",13490.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",500,"'10-3XXX","Other State Aids",31791.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",505,"'10-3300","State Reimbursement for Lead Testing of Drinking Water",5573.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",520,"'","Total Revenues from State Sources",8323524.00,8147272.00,7635482.00
05,"Burlington",2850,"Lumberton Twp",540,"'10-4200","Medicaid Reimbursement",47693.00,30376.00,39740.00
05,"Burlington",2850,"Lumberton Twp",570,"'","Total Revenues from Federal Sources",47693.00,30376.00,39740.00
05,"Burlington",2850,"Lumberton Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",2079011.00,2041523.00,2121275.00
05,"Burlington",2850,"Lumberton Twp",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",118922.00,227194.00,0.00
05,"Burlington",2850,"Lumberton Twp",715,"'","Actual Revenues (Over)/Under Expenditures",-2536337.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",720,"'","Total Operating Budget",22229339.00,24692630.00,24325223.00
05,"Burlington",2850,"Lumberton Twp",775,"'20-4411-4416","Title I",157364.00,158539.00,134758.00
05,"Burlington",2850,"Lumberton Twp",780,"'20-4451-4455","Title II",41416.00,37165.00,31590.00
05,"Burlington",2850,"Lumberton Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",364852.00,358838.00,305012.00
05,"Burlington",2850,"Lumberton Twp",830,"'","Total Revenues from Federal Sources",563632.00,554542.00,471360.00
05,"Burlington",2850,"Lumberton Twp",840,"'","Total Grants and Entitlements",563632.00,554542.00,471360.00
05,"Burlington",2850,"Lumberton Twp",845,"'40-5200","Transfers from Other Funds",0.00,65000.00,0.00
05,"Burlington",2850,"Lumberton Twp",850,"'40-5XXX","Other Financing Sources",65000.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",860,"'40-1210","Local Tax Levy",887854.00,837556.00,957463.00
05,"Burlington",2850,"Lumberton Twp",885,"'","Total Revenues from Local Sources",887854.00,837556.00,957463.00
05,"Burlington",2850,"Lumberton Twp",890,"'40-3160","Debt Service Aid Type II",546057.00,545600.00,548393.00
05,"Burlington",2850,"Lumberton Twp",892,"'40-303","Budgeted Fund Balance",0.00,50001.00,1.00
05,"Burlington",2850,"Lumberton Twp",895,"'","Total Local Repayment of Debt",1498911.00,1498157.00,1505857.00
05,"Burlington",2850,"Lumberton Twp",930,"'","Actual Revenues (Over)/Under Expenditures",545.00,0.00,0.00
05,"Burlington",2850,"Lumberton Twp",935,"'","Total Repayment of Debt",1499456.00,1498157.00,1505857.00
05,"Burlington",2850,"Lumberton Twp",1000,"'","Total Revenues/Sources",24292427.00,26745329.00,26302440.00
05,"Burlington",2850,"Lumberton Twp",1010,"'","Total Revenues/Sources Net of Transfers",24292427.00,26745329.00,26302440.00
05,"Burlington",2960,"Mansfield Twp",100,"'10-1210","Local Tax Levy",9992876.00,10271381.00,10476809.00
05,"Burlington",2960,"Mansfield Twp",190,"'10-1300","Total Tuition",37112.00,105064.00,147162.00
05,"Burlington",2960,"Mansfield Twp",260,"'10-1910","Rents and Royalties",42462.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",170722.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",320,"'10-1XXX","Interest Earned On Current Expense Emergency Reserve",0.00,0.00,50.00
05,"Burlington",2960,"Mansfield Twp",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,0.00,100.00
05,"Burlington",2960,"Mansfield Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",154.00,0.00,50.00
05,"Burlington",2960,"Mansfield Twp",370,"'","Total Revenues from Local Sources",10243326.00,10376445.00,10624171.00
05,"Burlington",2960,"Mansfield Twp",420,"'10-3121","Categorical Transportation Aid",104486.00,162397.00,162397.00
05,"Burlington",2960,"Mansfield Twp",430,"'10-3131","Extraordinary Aid",158769.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",440,"'10-3132","Categorical Special Education Aid",393264.00,393264.00,394306.00
05,"Burlington",2960,"Mansfield Twp",460,"'10-3176","Equalization Aid",59647.00,59647.00,59647.00
05,"Burlington",2960,"Mansfield Twp",470,"'10-3177","Categorical Security Aid",50397.00,50397.00,50397.00
05,"Burlington",2960,"Mansfield Twp",480,"'10-3178","Adjustment Aid",2.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",483,"'10-3181","PARCC Readiness Aid",6830.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",484,"'10-3182","Per Pupil Growth Aid",6830.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",485,"'10-3183","Professional Learning Community Aid",6100.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",500,"'10-3XXX","Other State Aids",6960.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",505,"'10-3300","State Reimbursement for Lead Testing of Drinking Water",2470.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",520,"'","Total Revenues from State Sources",795755.00,665705.00,666747.00
05,"Burlington",2960,"Mansfield Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,614095.00,1121574.00
05,"Burlington",2960,"Mansfield Twp",710,"'","Adjustment for Prior Year Encumbrances",0.00,8618.00,0.00
05,"Burlington",2960,"Mansfield Twp",715,"'","Actual Revenues (Over)/Under Expenditures",-81006.00,0.00,0.00
05,"Burlington",2960,"Mansfield Twp",720,"'","Total Operating Budget",10958075.00,11664863.00,12412492.00
05,"Burlington",2960,"Mansfield Twp",775,"'20-4411-4416","Title I",27609.00,24904.00,21168.00
05,"Burlington",2960,"Mansfield Twp",780,"'20-4451-4455","Title II",17802.00,9396.00,7987.00
05,"Burlington",2960,"Mansfield Twp",790,"'20-4471-4474","Title IV",9507.00,10000.00,8500.00
05,"Burlington",2960,"Mansfield Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",65667.00,101834.00,86560.00
05,"Burlington",2960,"Mansfield Twp",830,"'","Total Revenues from Federal Sources",120585.00,146134.00,124215.00
05,"Burlington",2960,"Mansfield Twp",840,"'","Total Grants and Entitlements",120585.00,146134.00,124215.00
05,"Burlington",2960,"Mansfield Twp",860,"'40-1210","Local Tax Levy",1096284.00,1020193.00,1220513.00
05,"Burlington",2960,"Mansfield Twp",885,"'","Total Revenues from Local Sources",1096284.00,1020193.00,1220513.00
05,"Burlington",2960,"Mansfield Twp",890,"'40-3160","Debt Service Aid Type II",31347.00,33116.00,33544.00
05,"Burlington",2960,"Mansfield Twp",892,"'40-303","Budgeted Fund Balance",0.00,115892.00,0.00
05,"Burlington",2960,"Mansfield Twp",895,"'","Total Local Repayment of Debt",1127631.00,1169201.00,1254057.00
05,"Burlington",2960,"Mansfield Twp",935,"'","Total Repayment of Debt",1127631.00,1169201.00,1254057.00
05,"Burlington",2960,"Mansfield Twp",1000,"'","Total Revenues/Sources",12206291.00,12980198.00,13790764.00
05,"Burlington",2960,"Mansfield Twp",1010,"'","Total Revenues/Sources Net of Transfers",12206291.00,12980198.00,13790764.00
05,"Burlington",3010,"Maple Shade Twp",100,"'10-1210","Local Tax Levy",24798897.00,25294875.00,25891022.00
05,"Burlington",3010,"Maple Shade Twp",190,"'10-1300","Total Tuition",126969.00,150000.00,150000.00
05,"Burlington",3010,"Maple Shade Twp",250,"'10-1420-1440","Transportation Fees from Other Local Education Authorities",86153.00,50000.00,50000.00
05,"Burlington",3010,"Maple Shade Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",117859.00,109000.00,109000.00
05,"Burlington",3010,"Maple Shade Twp",315,"'10-1992","Advertising Fees-School Buses",1162.00,1000.00,1000.00
05,"Burlington",3010,"Maple Shade Twp",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,0.00,200.00
05,"Burlington",3010,"Maple Shade Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",778.00,400.00,200.00
05,"Burlington",3010,"Maple Shade Twp",370,"'","Total Revenues from Local Sources",25131818.00,25605275.00,26201422.00
05,"Burlington",3010,"Maple Shade Twp",420,"'10-3121","Categorical Transportation Aid",85205.00,587335.00,587335.00
05,"Burlington",3010,"Maple Shade Twp",430,"'10-3131","Extraordinary Aid",214845.00,190000.00,190000.00
05,"Burlington",3010,"Maple Shade Twp",440,"'10-3132","Categorical Special Education Aid",1222775.00,1384544.00,1384544.00
05,"Burlington",3010,"Maple Shade Twp",460,"'10-3176","Equalization Aid",7665842.00,7665842.00,8871517.00
05,"Burlington",3010,"Maple Shade Twp",470,"'10-3177","Categorical Security Aid",124422.00,624464.00,624464.00
05,"Burlington",3010,"Maple Shade Twp",482,"'10-3180","Under Adequacy Aid",27454.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",483,"'10-3181","PARCC Readiness Aid",22080.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",484,"'10-3182","Per Pupil Growth Aid",22080.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",485,"'10-3183","Professional Learning Community Aid",22330.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",500,"'10-3XXX","Other State Aids",26028.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",520,"'","Total Revenues from State Sources",9433061.00,10452185.00,11657860.00
05,"Burlington",3010,"Maple Shade Twp",540,"'10-4200","Medicaid Reimbursement",75528.00,80515.00,95352.00
05,"Burlington",3010,"Maple Shade Twp",570,"'","Total Revenues from Federal Sources",75528.00,80515.00,95352.00
05,"Burlington",3010,"Maple Shade Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,1375000.00,1500000.00
05,"Burlington",3010,"Maple Shade Twp",600,"'10-307","Withdrawal from Capital Reserve for Local Share",0.00,340000.00,95000.00
05,"Burlington",3010,"Maple Shade Twp",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,117000.00,0.00
05,"Burlington",3010,"Maple Shade Twp",710,"'","Adjustment for Prior Year Encumbrances",0.00,3535.00,0.00
05,"Burlington",3010,"Maple Shade Twp",715,"'","Actual Revenues (Over)/Under Expenditures",-646064.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",720,"'","Total Operating Budget",33994343.00,37973510.00,39549634.00
05,"Burlington",3010,"Maple Shade Twp",740,"'20-1XXX","Other Revenue from Local Sources",0.00,8200.00,0.00
05,"Burlington",3010,"Maple Shade Twp",745,"'20-1XXX","Total Revenues from Local Sources",0.00,8200.00,0.00
05,"Burlington",3010,"Maple Shade Twp",760,"'20-3218","Preschool Education Aid",0.00,1150560.00,1951200.00
05,"Burlington",3010,"Maple Shade Twp",765,"'20-32XX","Other Restricted Entitlements",108435.00,143546.00,70000.00
05,"Burlington",3010,"Maple Shade Twp",770,"'","Total Revenues from State Sources",108435.00,1294106.00,2021200.00
05,"Burlington",3010,"Maple Shade Twp",775,"'20-4411-4416","Title I",523326.00,542160.00,369986.00
05,"Burlington",3010,"Maple Shade Twp",780,"'20-4451-4455","Title II",55029.00,54200.00,20000.00
05,"Burlington",3010,"Maple Shade Twp",785,"'20-4491-4494","Title III",21665.00,8239.00,2000.00
05,"Burlington",3010,"Maple Shade Twp",790,"'20-4471-4474","Title IV",9752.00,31725.00,4000.00
05,"Burlington",3010,"Maple Shade Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",611378.00,644554.00,600000.00
05,"Burlington",3010,"Maple Shade Twp",825,"'20-4XXX","Other",13500.00,0.00,0.00
05,"Burlington",3010,"Maple Shade Twp",830,"'","Total Revenues from Federal Sources",1234650.00,1280878.00,995986.00
05,"Burlington",3010,"Maple Shade Twp",840,"'","Total Grants and Entitlements",1343085.00,2583184.00,3017186.00
05,"Burlington",3010,"Maple Shade Twp",860,"'40-1210","Local Tax Levy",1779144.00,1726797.00,1764334.00
05,"Burlington",3010,"Maple Shade Twp",885,"'","Total Revenues from Local Sources",1779144.00,1726797.00,1764334.00
05,"Burlington",3010,"Maple Shade Twp",890,"'40-3160","Debt Service Aid Type II",213500.00,204647.00,191360.00
05,"Burlington",3010,"Maple Shade Twp",895,"'","Total Local Repayment of Debt",1992644.00,1931444.00,1955694.00
05,"Burlington",3010,"Maple Shade Twp",935,"'","Total Repayment of Debt",1992644.00,1931444.00,1955694.00
05,"Burlington",3010,"Maple Shade Twp",1000,"'","Total Revenues/Sources",37330072.00,42488138.00,44522514.00
05,"Burlington",3010,"Maple Shade Twp",1010,"'","Total Revenues/Sources Net of Transfers",37330072.00,42488138.00,44522514.00
05,"Burlington",3070,"Medford Lakes Boro",100,"'10-1210","Local Tax Levy",5917019.00,6035359.00,6156066.00
05,"Burlington",3070,"Medford Lakes Boro",190,"'10-1300","Total Tuition",61602.00,18000.00,12000.00
05,"Burlington",3070,"Medford Lakes Boro",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",0.00,50000.00,50000.00
05,"Burlington",3070,"Medford Lakes Boro",320,"'10-1XXX","Interest Earned On Current Expense Emergency Reserve",0.00,0.00,3500.00
05,"Burlington",3070,"Medford Lakes Boro",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,0.00,1000.00
05,"Burlington",3070,"Medford Lakes Boro",350,"'10-1XXX","Other Restricted Miscellaneous Revenues",34739.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",370,"'","Total Revenues from Local Sources",6013360.00,6103359.00,6222566.00
05,"Burlington",3070,"Medford Lakes Boro",420,"'10-3121","Categorical Transportation Aid",8189.00,26367.00,26367.00
05,"Burlington",3070,"Medford Lakes Boro",430,"'10-3131","Extraordinary Aid",23300.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",440,"'10-3132","Categorical Special Education Aid",317108.00,461143.00,461143.00
05,"Burlington",3070,"Medford Lakes Boro",460,"'10-3176","Equalization Aid",868380.00,958853.00,1049022.00
05,"Burlington",3070,"Medford Lakes Boro",470,"'10-3177","Categorical Security Aid",9036.00,42839.00,42839.00
05,"Burlington",3070,"Medford Lakes Boro",482,"'10-3180","Under Adequacy Aid",2090.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",483,"'10-3181","PARCC Readiness Aid",5170.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",484,"'10-3182","Per Pupil Growth Aid",5170.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",485,"'10-3183","Professional Learning Community Aid",5340.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",500,"'10-3XXX","Other State Aids",7540.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",505,"'10-3300","State Reimbursement for Lead Testing of Drinking Water",1192.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",520,"'","Total Revenues from State Sources",1252515.00,1489202.00,1579371.00
05,"Burlington",3070,"Medford Lakes Boro",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,356591.00,298570.00
05,"Burlington",3070,"Medford Lakes Boro",625,"'10-317","Withdrawal from Capital Reserve for Transfer To Debt Service Fund",0.00,1.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,85000.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",710,"'","Adjustment for Prior Year Encumbrances",0.00,100784.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",715,"'","Actual Revenues (Over)/Under Expenditures",147385.00,0.00,0.00
05,"Burlington",3070,"Medford Lakes Boro",720,"'","Total Operating Budget",7413260.00,8134937.00,8100507.00
05,"Burlington",3070,"Medford Lakes Boro",740,"'20-1XXX","Other Revenue from Local Sources",35406.00,26000.00,0.00
