"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
05,"Burlington",5720,"Westampton","Operations and Maintenance-Salaries and Benefits",738,870,933,909,849
05,"Burlington",5720,"Westampton","Board Contribution to Food Services",0,0,0,0,0
05,"Burlington",5720,"Westampton","Total Extracurricular Costs",59,73,103,100,98
05,"Burlington",5720,"Westampton","Total Equipment Costs",127,30,31,30,0
05,"Burlington",5720,"Westampton","Legal Costs",31,19,20,20,20
05,"Burlington",5720,"Westampton","Employee Benefits as a percentage of salaries","25.14%","22.09%","27.92%","27.74%","27.09%"
05,"Burlington",5805,"Willingboro Twp","Total Budgetary Comparative Per Pupil Cost",14636,16050,18579,17063,15181
05,"Burlington",5805,"Willingboro Twp","Total Classroom Instruction",8100,8896,9847,9044,8142
05,"Burlington",5805,"Willingboro Twp","Classroom-Salaries and Benefits",7612,8165,8840,8119,7395
05,"Burlington",5805,"Willingboro Twp","Classroom-General Supplies and Textbooks",249,321,520,477,380
05,"Burlington",5805,"Willingboro Twp","Classroom-Purchased Services",239,410,488,448,367
05,"Burlington",5805,"Willingboro Twp","Total Support Services",2288,2683,3364,3089,2812
05,"Burlington",5805,"Willingboro Twp","Support Services-Salaries and Benefits",2043,2317,2904,2667,2403
05,"Burlington",5805,"Willingboro Twp","Total Administrative Costs",1727,1654,1861,1710,1461
05,"Burlington",5805,"Willingboro Twp","Administration Salaries and Benefits",1457,1395,1421,1305,1123
05,"Burlington",5805,"Willingboro Twp","Total Operations and Maintenance of Plant",2249,2476,3103,2850,2438
05,"Burlington",5805,"Willingboro Twp","Operations and Maintenance-Salaries and Benefits",1212,1271,1480,1359,1207
05,"Burlington",5805,"Willingboro Twp","Board Contribution to Food Services",0,0,0,0,0
05,"Burlington",5805,"Willingboro Twp","Total Extracurricular Costs",260,325,386,354,314
05,"Burlington",5805,"Willingboro Twp","Total Equipment Costs",28,76,164,150,145
05,"Burlington",5805,"Willingboro Twp","Legal Costs",108,70,98,90,64
05,"Burlington",5805,"Willingboro Twp","Employee Benefits as a percentage of salaries","32.94%","36.16%","35.51%","35.51%","36.03%"
05,"Burlington",5890,"Woodland Twp","Total Budgetary Comparative Per Pupil Cost",16820,9138,17725,18808,18151
05,"Burlington",5890,"Woodland Twp","Total Classroom Instruction",10079,5713,11477,12177,12521
05,"Burlington",5890,"Woodland Twp","Classroom-Salaries and Benefits",9134,5103,10580,11227,11653
05,"Burlington",5890,"Woodland Twp","Classroom-General Supplies and Textbooks",406,221,360,382,360
05,"Burlington",5890,"Woodland Twp","Classroom-Purchased Services",539,389,536,569,509
05,"Burlington",5890,"Woodland Twp","Total Support Services",2050,1075,2179,2381,2019
05,"Burlington",5890,"Woodland Twp","Support Services-Salaries and Benefits",1710,933,1999,2190,1836
05,"Burlington",5890,"Woodland Twp","Total Administrative Costs",2442,1238,2080,2134,1909
05,"Burlington",5890,"Woodland Twp","Administration Salaries and Benefits",1773,915,1648,1680,1395
05,"Burlington",5890,"Woodland Twp","Total Operations and Maintenance of Plant",1830,906,1653,1758,1407
05,"Burlington",5890,"Woodland Twp","Operations and Maintenance-Salaries and Benefits",1037,409,786,834,539
05,"Burlington",5890,"Woodland Twp","Board Contribution to Food Services",225,106,209,222,207
05,"Burlington",5890,"Woodland Twp","Total Extracurricular Costs",85,57,46,49,46
05,"Burlington",5890,"Woodland Twp","Total Equipment Costs",33,0,0,0,0
05,"Burlington",5890,"Woodland Twp","Legal Costs",99,34,72,76,72
05,"Burlington",5890,"Woodland Twp","Employee Benefits as a percentage of salaries","36.85%","29.96%","35.33%","35.33%","37.21%"
07,"Camden",0150,"Audubon Boro","Total Budgetary Comparative Per Pupil Cost",13646,14192,14216,14837,14880
07,"Camden",0150,"Audubon Boro","Total Classroom Instruction",7959,8288,8241,8557,8500
07,"Camden",0150,"Audubon Boro","Classroom-Salaries and Benefits",7685,8027,7889,8188,7999
07,"Camden",0150,"Audubon Boro","Classroom-General Supplies and Textbooks",195,192,288,300,290
07,"Camden",0150,"Audubon Boro","Classroom-Purchased Services",79,70,64,70,211
07,"Camden",0150,"Audubon Boro","Total Support Services",2212,2391,2392,2458,2627
07,"Camden",0150,"Audubon Boro","Support Services-Salaries and Benefits",1996,2155,2159,2237,2319
07,"Camden",0150,"Audubon Boro","Total Administrative Costs",1475,1438,1376,1528,1479
07,"Camden",0150,"Audubon Boro","Administration Salaries and Benefits",1268,1246,1176,1253,1279
07,"Camden",0150,"Audubon Boro","Total Operations and Maintenance of Plant",1318,1381,1503,1566,1537
07,"Camden",0150,"Audubon Boro","Operations and Maintenance-Salaries and Benefits",838,895,899,941,988
07,"Camden",0150,"Audubon Boro","Board Contribution to Food Services",15,16,16,17,17
07,"Camden",0150,"Audubon Boro","Total Extracurricular Costs",642,653,660,682,700
07,"Camden",0150,"Audubon Boro","Total Equipment Costs",2,1,0,0,2
07,"Camden",0150,"Audubon Boro","Legal Costs",27,34,22,37,24
07,"Camden",0150,"Audubon Boro","Employee Benefits as a percentage of salaries","27.60%","30.25%","30.98%","27.97%","27.75%"
07,"Camden",0190,"Barrington Boro","Total Budgetary Comparative Per Pupil Cost",14168,14678,15612,16697,16890
07,"Camden",0190,"Barrington Boro","Total Classroom Instruction",8914,9468,9673,10303,10108
07,"Camden",0190,"Barrington Boro","Classroom-Salaries and Benefits",8547,8885,9217,9857,9614
07,"Camden",0190,"Barrington Boro","Classroom-General Supplies and Textbooks",308,460,290,267,318
07,"Camden",0190,"Barrington Boro","Classroom-Purchased Services",59,124,167,178,176
07,"Camden",0190,"Barrington Boro","Total Support Services",2311,2252,2797,2992,3170
07,"Camden",0190,"Barrington Boro","Support Services-Salaries and Benefits",1820,1812,2297,2457,2600
07,"Camden",0190,"Barrington Boro","Total Administrative Costs",1440,1419,1520,1668,1662
07,"Camden",0190,"Barrington Boro","Administration Salaries and Benefits",1138,1107,1163,1244,1227
07,"Camden",0190,"Barrington Boro","Total Operations and Maintenance of Plant",1439,1447,1563,1672,1881
07,"Camden",0190,"Barrington Boro","Operations and Maintenance-Salaries and Benefits",866,835,811,868,1037
07,"Camden",0190,"Barrington Boro","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0190,"Barrington Boro","Total Extracurricular Costs",64,91,59,63,69
07,"Camden",0190,"Barrington Boro","Total Equipment Costs",0,0,0,0,43
07,"Camden",0190,"Barrington Boro","Legal Costs",14,19,24,25,26
07,"Camden",0190,"Barrington Boro","Employee Benefits as a percentage of salaries","31.45%","25.63%","32.02%","32.02%","29.85%"
07,"Camden",0260,"Bellmawr Boro","Total Budgetary Comparative Per Pupil Cost",10900,11787,12600,13380,14165
07,"Camden",0260,"Bellmawr Boro","Total Classroom Instruction",6781,7376,7904,8303,8570
07,"Camden",0260,"Bellmawr Boro","Classroom-Salaries and Benefits",5910,6290,6806,7033,7312
07,"Camden",0260,"Bellmawr Boro","Classroom-General Supplies and Textbooks",219,397,335,433,457
07,"Camden",0260,"Bellmawr Boro","Classroom-Purchased Services",652,689,763,837,801
07,"Camden",0260,"Bellmawr Boro","Total Support Services",1784,1885,2075,2348,2803
07,"Camden",0260,"Bellmawr Boro","Support Services-Salaries and Benefits",1177,1247,1538,1657,2145
07,"Camden",0260,"Bellmawr Boro","Total Administrative Costs",1262,1312,1402,1483,1466
07,"Camden",0260,"Bellmawr Boro","Administration Salaries and Benefits",1044,1091,1158,1188,1191
07,"Camden",0260,"Bellmawr Boro","Total Operations and Maintenance of Plant",979,1119,1106,1130,1189
07,"Camden",0260,"Bellmawr Boro","Operations and Maintenance-Salaries and Benefits",469,533,542,554,556
07,"Camden",0260,"Bellmawr Boro","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0260,"Bellmawr Boro","Total Extracurricular Costs",95,95,113,115,136
07,"Camden",0260,"Bellmawr Boro","Total Equipment Costs",22,41,7,7,44
07,"Camden",0260,"Bellmawr Boro","Legal Costs",25,5,40,41,40
07,"Camden",0260,"Bellmawr Boro","Employee Benefits as a percentage of salaries","26.91%","28.99%","30.59%","30.67%","28.84%"
07,"Camden",0330,"Berlin Boro","Total Budgetary Comparative Per Pupil Cost",12081,12391,12971,13088,13852
07,"Camden",0330,"Berlin Boro","Total Classroom Instruction",7872,8155,8256,8248,9113
07,"Camden",0330,"Berlin Boro","Classroom-Salaries and Benefits",7512,7646,7683,7616,8411
07,"Camden",0330,"Berlin Boro","Classroom-General Supplies and Textbooks",332,379,415,370,405
07,"Camden",0330,"Berlin Boro","Classroom-Purchased Services",28,130,157,262,296
07,"Camden",0330,"Berlin Boro","Total Support Services",1770,1864,2097,2154,2237
07,"Camden",0330,"Berlin Boro","Support Services-Salaries and Benefits",1472,1537,1699,1697,1766
07,"Camden",0330,"Berlin Boro","Total Administrative Costs",1440,1452,1419,1450,1259
07,"Camden",0330,"Berlin Boro","Administration Salaries and Benefits",1224,1184,1178,1207,1007
07,"Camden",0330,"Berlin Boro","Total Operations and Maintenance of Plant",882,790,1072,1107,1106
07,"Camden",0330,"Berlin Boro","Operations and Maintenance-Salaries and Benefits",462,395,494,515,541
07,"Camden",0330,"Berlin Boro","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0330,"Berlin Boro","Total Extracurricular Costs",116,126,127,129,138
07,"Camden",0330,"Berlin Boro","Total Equipment Costs",60,3,0,18,0
07,"Camden",0330,"Berlin Boro","Legal Costs",52,106,56,57,60
07,"Camden",0330,"Berlin Boro","Employee Benefits as a percentage of salaries","29.59%","30.59%","31.73%","30.39%","30.89%"
07,"Camden",0340,"Berlin Twp","Total Budgetary Comparative Per Pupil Cost",16274,15906,17072,18027,14232
07,"Camden",0340,"Berlin Twp","Total Classroom Instruction",10080,9852,10569,11312,8719
07,"Camden",0340,"Berlin Twp","Classroom-Salaries and Benefits",9463,9321,9968,10694,8223
07,"Camden",0340,"Berlin Twp","Classroom-General Supplies and Textbooks",232,201,253,250,214
07,"Camden",0340,"Berlin Twp","Classroom-Purchased Services",385,329,348,367,282
07,"Camden",0340,"Berlin Twp","Total Support Services",2716,2623,2780,2904,2378
07,"Camden",0340,"Berlin Twp","Support Services-Salaries and Benefits",2058,2165,2212,2213,1920
07,"Camden",0340,"Berlin Twp","Total Administrative Costs",1915,1949,1867,1856,1687
07,"Camden",0340,"Berlin Twp","Administration Salaries and Benefits",1398,1445,1464,1450,1311
07,"Camden",0340,"Berlin Twp","Total Operations and Maintenance of Plant",1360,1277,1592,1674,1243
07,"Camden",0340,"Berlin Twp","Operations and Maintenance-Salaries and Benefits",634,648,697,770,600
07,"Camden",0340,"Berlin Twp","Board Contribution to Food Services",1,0,0,0,0
07,"Camden",0340,"Berlin Twp","Total Extracurricular Costs",88,80,98,111,91
07,"Camden",0340,"Berlin Twp","Total Equipment Costs",0,0,70,175,0
07,"Camden",0340,"Berlin Twp","Legal Costs",55,84,66,66,47
07,"Camden",0340,"Berlin Twp","Employee Benefits as a percentage of salaries","29.32%","30.93%","29.73%","28.81%","34.45%"
07,"Camden",0390,"Black Horse Pike Regional","Total Budgetary Comparative Per Pupil Cost",14796,15379,16983,17373,17397
07,"Camden",0390,"Black Horse Pike Regional","Total Classroom Instruction",8007,8379,9141,9260,9261
07,"Camden",0390,"Black Horse Pike Regional","Classroom-Salaries and Benefits",7426,7817,8367,8472,8517
07,"Camden",0390,"Black Horse Pike Regional","Classroom-General Supplies and Textbooks",292,294,487,492,464
07,"Camden",0390,"Black Horse Pike Regional","Classroom-Purchased Services",289,268,286,296,280
07,"Camden",0390,"Black Horse Pike Regional","Total Support Services",2355,2479,2641,2700,2794
07,"Camden",0390,"Black Horse Pike Regional","Support Services-Salaries and Benefits",1978,2161,2243,2277,2383
07,"Camden",0390,"Black Horse Pike Regional","Total Administrative Costs",1563,1604,1742,1823,1823
07,"Camden",0390,"Black Horse Pike Regional","Administration Salaries and Benefits",1320,1364,1411,1482,1486
07,"Camden",0390,"Black Horse Pike Regional","Total Operations and Maintenance of Plant",2087,2134,2572,2688,2580
07,"Camden",0390,"Black Horse Pike Regional","Operations and Maintenance-Salaries and Benefits",1063,1142,1206,1240,1240
07,"Camden",0390,"Black Horse Pike Regional","Board Contribution to Food Services",0,0,39,40,38
07,"Camden",0390,"Black Horse Pike Regional","Total Extracurricular Costs",762,760,822,836,876
07,"Camden",0390,"Black Horse Pike Regional","Total Equipment Costs",409,460,59,59,94
07,"Camden",0390,"Black Horse Pike Regional","Legal Costs",72,21,42,43,42
07,"Camden",0390,"Black Horse Pike Regional","Employee Benefits as a percentage of salaries","32.39%","31.56%","36.40%","35.69%","34.03%"
07,"Camden",0580,"Brooklawn Boro","Total Budgetary Comparative Per Pupil Cost",13466,14365,13195,14180,14332
07,"Camden",0580,"Brooklawn Boro","Total Classroom Instruction",8521,8987,8407,9012,9416
07,"Camden",0580,"Brooklawn Boro","Classroom-Salaries and Benefits",8171,8518,7979,8546,9096
07,"Camden",0580,"Brooklawn Boro","Classroom-General Supplies and Textbooks",261,322,285,324,182
07,"Camden",0580,"Brooklawn Boro","Classroom-Purchased Services",90,147,142,141,138
07,"Camden",0580,"Brooklawn Boro","Total Support Services",2308,2333,2142,2288,2088
07,"Camden",0580,"Brooklawn Boro","Support Services-Salaries and Benefits",1422,1369,1295,1438,1348
07,"Camden",0580,"Brooklawn Boro","Total Administrative Costs",1308,1423,1279,1425,1421
07,"Camden",0580,"Brooklawn Boro","Administration Salaries and Benefits",997,1176,984,983,944
07,"Camden",0580,"Brooklawn Boro","Total Operations and Maintenance of Plant",1072,1307,1076,1137,1041
07,"Camden",0580,"Brooklawn Boro","Operations and Maintenance-Salaries and Benefits",561,519,513,456,463
07,"Camden",0580,"Brooklawn Boro","Board Contribution to Food Services",64,81,73,79,270
07,"Camden",0580,"Brooklawn Boro","Total Extracurricular Costs",193,234,218,239,95
07,"Camden",0580,"Brooklawn Boro","Total Equipment Costs",0,0,26,28,0
07,"Camden",0580,"Brooklawn Boro","Legal Costs",61,59,58,56,62
07,"Camden",0580,"Brooklawn Boro","Employee Benefits as a percentage of salaries","31.71%","34.78%","34.93%","36.16%","28.61%"
07,"Camden",0680,"Camden City","Total Budgetary Comparative Per Pupil Cost",22313,19592,20887,22756,21987
07,"Camden",0680,"Camden City","Total Classroom Instruction",11929,10631,11375,12311,11985
07,"Camden",0680,"Camden City","Classroom-Salaries and Benefits",10711,9587,10528,11414,11458
07,"Camden",0680,"Camden City","Classroom-General Supplies and Textbooks",336,234,195,208,79
07,"Camden",0680,"Camden City","Classroom-Purchased Services",882,810,651,689,448
07,"Camden",0680,"Camden City","Total Support Services",4526,3693,4670,5022,4943
07,"Camden",0680,"Camden City","Support Services-Salaries and Benefits",3201,3091,4044,4273,4062
07,"Camden",0680,"Camden City","Total Administrative Costs",2370,2221,2055,2268,2135
07,"Camden",0680,"Camden City","Administration Salaries and Benefits",1899,1797,1506,1600,1500
07,"Camden",0680,"Camden City","Total Operations and Maintenance of Plant",3279,2891,2647,3017,2807
07,"Camden",0680,"Camden City","Operations and Maintenance-Salaries and Benefits",1760,1548,1354,1406,1416
07,"Camden",0680,"Camden City","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0680,"Camden City","Total Extracurricular Costs",149,120,94,108,83
07,"Camden",0680,"Camden City","Total Equipment Costs",55,115,59,62,65
07,"Camden",0680,"Camden City","Legal Costs",161,127,142,176,170
07,"Camden",0680,"Camden City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",0,548,1206,1909,2184
07,"Camden",0680,"Camden City","Employee Benefits as a percentage of salaries","38.36%","45.68%","34.65%","37.59%","40.46%"
07,"Camden",0700,"Camden County Vocational","Total Budgetary Comparative Per Pupil Cost",19369,18875,20934,20867,20599
07,"Camden",0700,"Camden County Vocational","Total Classroom Instruction",9958,9538,10619,10482,10218
07,"Camden",0700,"Camden County Vocational","Classroom-Salaries and Benefits",9229,8798,9661,9491,9212
07,"Camden",0700,"Camden County Vocational","Classroom-General Supplies and Textbooks",527,525,617,627,557
07,"Camden",0700,"Camden County Vocational","Classroom-Purchased Services",202,215,341,365,450
07,"Camden",0700,"Camden County Vocational","Total Support Services",1899,1984,2157,2120,2167
07,"Camden",0700,"Camden County Vocational","Support Services-Salaries and Benefits",1801,1894,2026,1985,2043
07,"Camden",0700,"Camden County Vocational","Total Administrative Costs",3243,3221,3297,3261,3307
07,"Camden",0700,"Camden County Vocational","Administration Salaries and Benefits",2493,2391,2502,2467,2493
07,"Camden",0700,"Camden County Vocational","Total Operations and Maintenance of Plant",3582,3439,4024,4176,4064
07,"Camden",0700,"Camden County Vocational","Operations and Maintenance-Salaries and Benefits",1502,1440,1693,1669,1699
07,"Camden",0700,"Camden County Vocational","Board Contribution to Food Services",49,47,0,0,0
07,"Camden",0700,"Camden County Vocational","Total Extracurricular Costs",587,597,773,764,771
07,"Camden",0700,"Camden County Vocational","Total Equipment Costs",164,103,38,38,134
07,"Camden",0700,"Camden County Vocational","Legal Costs",28,40,26,26,33
07,"Camden",0700,"Camden County Vocational","Employee Benefits as a percentage of salaries","36.35%","36.03%","38.56%","37.68%","36.40%"
07,"Camden",0800,"Cherry Hill Twp","Total Budgetary Comparative Per Pupil Cost",13887,14354,15582,16346,16297
07,"Camden",0800,"Cherry Hill Twp","Total Classroom Instruction",8798,9058,9779,10144,10388
07,"Camden",0800,"Cherry Hill Twp","Classroom-Salaries and Benefits",8116,8372,8903,9245,9499
07,"Camden",0800,"Cherry Hill Twp","Classroom-General Supplies and Textbooks",199,200,255,252,268
07,"Camden",0800,"Cherry Hill Twp","Classroom-Purchased Services",483,486,622,647,621
07,"Camden",0800,"Cherry Hill Twp","Total Support Services",2068,2168,2300,2527,2352
07,"Camden",0800,"Cherry Hill Twp","Support Services-Salaries and Benefits",1690,1762,1908,1987,1951
07,"Camden",0800,"Cherry Hill Twp","Total Administrative Costs",1620,1702,1727,1850,1789
07,"Camden",0800,"Cherry Hill Twp","Administration Salaries and Benefits",1357,1407,1481,1543,1541
07,"Camden",0800,"Cherry Hill Twp","Total Operations and Maintenance of Plant",1133,1166,1460,1496,1453
07,"Camden",0800,"Cherry Hill Twp","Operations and Maintenance-Salaries and Benefits",649,690,815,836,828
07,"Camden",0800,"Cherry Hill Twp","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0800,"Cherry Hill Twp","Total Extracurricular Costs",264,256,309,322,308
07,"Camden",0800,"Cherry Hill Twp","Total Equipment Costs",17,29,9,76,76
07,"Camden",0800,"Cherry Hill Twp","Legal Costs",19,19,22,25,22
07,"Camden",0800,"Cherry Hill Twp","Employee Benefits as a percentage of salaries","34.85%","33.33%","40.04%","39.94%","39.18%"
07,"Camden",0880,"Clementon Boro","Total Budgetary Comparative Per Pupil Cost",14782,14310,16285,14735,15533
07,"Camden",0880,"Clementon Boro","Total Classroom Instruction",9298,9058,10289,9150,9737
07,"Camden",0880,"Clementon Boro","Classroom-Salaries and Benefits",8405,8420,9370,8392,8959
07,"Camden",0880,"Clementon Boro","Classroom-General Supplies and Textbooks",431,154,265,191,179
07,"Camden",0880,"Clementon Boro","Classroom-Purchased Services",462,484,654,567,599
07,"Camden",0880,"Clementon Boro","Total Support Services",2232,2185,2552,2537,2558
07,"Camden",0880,"Clementon Boro","Support Services-Salaries and Benefits",1458,1520,1664,1475,1487
07,"Camden",0880,"Clementon Boro","Total Administrative Costs",2040,1853,2034,1752,1739
07,"Camden",0880,"Clementon Boro","Administration Salaries and Benefits",1461,1368,1492,1252,1158
07,"Camden",0880,"Clementon Boro","Total Operations and Maintenance of Plant",1064,1062,1227,1125,1317
07,"Camden",0880,"Clementon Boro","Operations and Maintenance-Salaries and Benefits",541,494,603,563,637
07,"Camden",0880,"Clementon Boro","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0880,"Clementon Boro","Total Extracurricular Costs",118,121,154,144,153
07,"Camden",0880,"Clementon Boro","Total Equipment Costs",340,283,165,182,0
07,"Camden",0880,"Clementon Boro","Legal Costs",78,86,101,83,87
07,"Camden",0880,"Clementon Boro","Employee Benefits as a percentage of salaries","35.66%","34.95%","40.34%","42.05%","41.75%"
07,"Camden",0940,"Collingswood Boro","Total Budgetary Comparative Per Pupil Cost",14867,15021,15462,15737,15996
07,"Camden",0940,"Collingswood Boro","Total Classroom Instruction",8788,8881,9378,9396,9629
07,"Camden",0940,"Collingswood Boro","Classroom-Salaries and Benefits",8032,8101,8327,8517,8462
07,"Camden",0940,"Collingswood Boro","Classroom-General Supplies and Textbooks",375,324,600,400,569
07,"Camden",0940,"Collingswood Boro","Classroom-Purchased Services",380,456,451,479,598
07,"Camden",0940,"Collingswood Boro","Total Support Services",2271,2326,2362,2601,2667
07,"Camden",0940,"Collingswood Boro","Support Services-Salaries and Benefits",2035,2058,2084,2314,2326
07,"Camden",0940,"Collingswood Boro","Total Administrative Costs",1467,1474,1445,1463,1457
07,"Camden",0940,"Collingswood Boro","Administration Salaries and Benefits",1253,1267,1239,1243,1252
07,"Camden",0940,"Collingswood Boro","Total Operations and Maintenance of Plant",1861,1870,1809,1805,1773
07,"Camden",0940,"Collingswood Boro","Operations and Maintenance-Salaries and Benefits",1207,1233,1209,1204,1155
07,"Camden",0940,"Collingswood Boro","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",0940,"Collingswood Boro","Total Extracurricular Costs",479,468,467,470,468
07,"Camden",0940,"Collingswood Boro","Total Equipment Costs",42,74,44,105,58
07,"Camden",0940,"Collingswood Boro","Legal Costs",36,21,23,23,25
07,"Camden",0940,"Collingswood Boro","Employee Benefits as a percentage of salaries","26.91%","26.62%","29.00%","28.29%","27.98%"
07,"Camden",1255,"Eastern Camden County Reg","Total Budgetary Comparative Per Pupil Cost",14574,15293,16856,16783,16669
07,"Camden",1255,"Eastern Camden County Reg","Total Classroom Instruction",7890,8082,8944,8841,9024
07,"Camden",1255,"Eastern Camden County Reg","Classroom-Salaries and Benefits",7285,7601,8371,8252,8375
07,"Camden",1255,"Eastern Camden County Reg","Classroom-General Supplies and Textbooks",539,381,479,497,561
07,"Camden",1255,"Eastern Camden County Reg","Classroom-Purchased Services",67,99,94,92,87
07,"Camden",1255,"Eastern Camden County Reg","Total Support Services",2509,2604,2847,2858,2573
07,"Camden",1255,"Eastern Camden County Reg","Support Services-Salaries and Benefits",1892,1972,2089,2078,2120
07,"Camden",1255,"Eastern Camden County Reg","Total Administrative Costs",1574,1687,1795,1802,1783
07,"Camden",1255,"Eastern Camden County Reg","Administration Salaries and Benefits",1311,1406,1471,1462,1492
07,"Camden",1255,"Eastern Camden County Reg","Total Operations and Maintenance of Plant",1800,2109,2354,2341,2347
07,"Camden",1255,"Eastern Camden County Reg","Operations and Maintenance-Salaries and Benefits",809,837,917,910,929
07,"Camden",1255,"Eastern Camden County Reg","Board Contribution to Food Services",32,0,23,23,20
07,"Camden",1255,"Eastern Camden County Reg","Total Extracurricular Costs",736,774,855,878,884
07,"Camden",1255,"Eastern Camden County Reg","Total Equipment Costs",95,92,63,154,74
07,"Camden",1255,"Eastern Camden County Reg","Legal Costs",24,36,51,51,51
07,"Camden",1255,"Eastern Camden County Reg","Employee Benefits as a percentage of salaries","30.27%","29.31%","33.79%","32.69%","31.63%"
07,"Camden",1720,"Gibbsboro Boro","Total Budgetary Comparative Per Pupil Cost",15748,15086,15578,16485,15825
07,"Camden",1720,"Gibbsboro Boro","Total Classroom Instruction",10265,9512,9294,9832,9500
07,"Camden",1720,"Gibbsboro Boro","Classroom-Salaries and Benefits",9288,8917,8816,9327,9168
07,"Camden",1720,"Gibbsboro Boro","Classroom-General Supplies and Textbooks",505,223,242,256,146
07,"Camden",1720,"Gibbsboro Boro","Classroom-Purchased Services",472,373,236,249,187
07,"Camden",1720,"Gibbsboro Boro","Total Support Services",2327,2287,2603,2755,2601
07,"Camden",1720,"Gibbsboro Boro","Support Services-Salaries and Benefits",2083,1993,2147,2276,2337
07,"Camden",1720,"Gibbsboro Boro","Total Administrative Costs",1327,1515,1549,1639,1639
07,"Camden",1720,"Gibbsboro Boro","Administration Salaries and Benefits",946,1259,1200,1269,1293
07,"Camden",1720,"Gibbsboro Boro","Total Operations and Maintenance of Plant",1401,1334,1656,1755,1605
07,"Camden",1720,"Gibbsboro Boro","Operations and Maintenance-Salaries and Benefits",515,512,596,638,606
07,"Camden",1720,"Gibbsboro Boro","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",1720,"Gibbsboro Boro","Total Extracurricular Costs",429,438,476,503,480
07,"Camden",1720,"Gibbsboro Boro","Total Equipment Costs",33,22,17,18,17
07,"Camden",1720,"Gibbsboro Boro","Legal Costs",0,0,14,15,14
07,"Camden",1720,"Gibbsboro Boro","Employee Benefits as a percentage of salaries","35.99%","33.60%","35.00%","34.97%","32.78%"
07,"Camden",1770,"Gloucester City","Total Budgetary Comparative Per Pupil Cost",15956,16340,18259,17743,17808
07,"Camden",1770,"Gloucester City","Total Classroom Instruction",9778,10000,11160,10679,10280
07,"Camden",1770,"Gloucester City","Classroom-Salaries and Benefits",9147,9417,10448,9944,9299
07,"Camden",1770,"Gloucester City","Classroom-General Supplies and Textbooks",200,116,169,172,202
07,"Camden",1770,"Gloucester City","Classroom-Purchased Services",431,467,544,563,779
07,"Camden",1770,"Gloucester City","Total Support Services",2619,2426,2544,2510,2651
07,"Camden",1770,"Gloucester City","Support Services-Salaries and Benefits",2294,2160,2183,2148,2220
07,"Camden",1770,"Gloucester City","Total Administrative Costs",1410,1595,1655,1605,1518
07,"Camden",1770,"Gloucester City","Administration Salaries and Benefits",1199,1321,1361,1301,1232
07,"Camden",1770,"Gloucester City","Total Operations and Maintenance of Plant",1814,1979,2511,2579,2982
07,"Camden",1770,"Gloucester City","Operations and Maintenance-Salaries and Benefits",890,1013,1123,1099,1045
07,"Camden",1770,"Gloucester City","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",1770,"Gloucester City","Total Extracurricular Costs",331,334,382,364,371
07,"Camden",1770,"Gloucester City","Total Equipment Costs",23,41,18,71,18
07,"Camden",1770,"Gloucester City","Legal Costs",45,56,47,73,67
07,"Camden",1770,"Gloucester City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",0,0,0,0,0
07,"Camden",1770,"Gloucester City","Employee Benefits as a percentage of salaries","42.60%","38.72%","46.54%","44.59%","39.48%"
07,"Camden",1780,"Gloucester Twp","Total Budgetary Comparative Per Pupil Cost",13260,13449,14577,14442,14898
07,"Camden",1780,"Gloucester Twp","Total Classroom Instruction",9001,9157,9893,9613,9964
07,"Camden",1780,"Gloucester Twp","Classroom-Salaries and Benefits",8398,8693,9436,9138,9503
07,"Camden",1780,"Gloucester Twp","Classroom-General Supplies and Textbooks",377,252,223,251,212
07,"Camden",1780,"Gloucester Twp","Classroom-Purchased Services",226,212,233,225,249
07,"Camden",1780,"Gloucester Twp","Total Support Services",1622,1620,1740,1753,1859
07,"Camden",1780,"Gloucester Twp","Support Services-Salaries and Benefits",1467,1436,1571,1568,1654
07,"Camden",1780,"Gloucester Twp","Total Administrative Costs",1271,1334,1453,1573,1466
07,"Camden",1780,"Gloucester Twp","Administration Salaries and Benefits",1040,1080,1180,1280,1199
07,"Camden",1780,"Gloucester Twp","Total Operations and Maintenance of Plant",1222,1189,1309,1329,1435
07,"Camden",1780,"Gloucester Twp","Operations and Maintenance-Salaries and Benefits",606,621,705,676,707
07,"Camden",1780,"Gloucester Twp","Board Contribution to Food Services",0,0,0,0,0
07,"Camden",1780,"Gloucester Twp","Total Extracurricular Costs",111,111,139,136,127
07,"Camden",1780,"Gloucester Twp","Total Equipment Costs",26,107,21,60,6
07,"Camden",1780,"Gloucester Twp","Legal Costs",12,25,21,21,21
07,"Camden",1780,"Gloucester Twp","Employee Benefits as a percentage of salaries","30.78%","30.58%","35.18%","31.35%","36.14%"
