county_id,county_name,district_id,district_name,reg_district_id,muniflag,reg_name,gen_fun_sch_levy,strwo_entv,strwo_entv_dt2,strwo_gfst_rate,total_sch_levy,strwi_entv,strwi_entv_dt2,strwi_tst_rate,gen_fun_sch_levy2,estrwo_eev,estrwo_eev_dt2,estrwo_gfst_rate,total_sch_levy2,estrwi_eev,estrwi_eev_dt2,estrwi_etst_rate
5,Burlington,475,Bordentown Regional,475,C,FIELDSBORO BOROUGH,938424,54953377,1-Oct-18,1.708,1031702,54953377,1-Oct-18,1.877,938424,54466290,1-Oct-18,1.723,1031702,54466290,1-Oct-18,1.894
5,Burlington,600,Burlington City,,,,12287527,616909300,5-Mar-19,1.992,12477377,616909300,5-Mar-19,2.023,12287527,628035958,1-Oct-18,1.957,12477377,628035958,1-Oct-18,1.987
5,Burlington,620,Burlington Twp,,,,42029999,2313306653,1-Oct-18,1.817,45561588,2313306653,1-Oct-18,1.97,42029999,2446492920,1-Oct-18,1.718,45561588,2446492920,1-Oct-18,1.862
5,Burlington,830,Chesterfield Twp,,,,9624595,802619356,1-Oct-18,1.199,11584567,802619356,1-Oct-18,1.443,9624595,802619356,1-Oct-18,1.199,11584567,802619356,1-Oct-18,1.443
5,Burlington,840,Cinnaminson Twp,,,,34033912,1604056490,8-Mar-19,2.122,36058962,1604056490,8-Mar-19,2.248,34033912,1765246604,1-Oct-18,1.928,36058962,1765246604,1-Oct-18,2.043
5,Burlington,1030,Delanco Twp,,,,6139827,397325696,5-Mar-19,1.545,6672390,397325696,5-Mar-19,1.679,6139827,415569183,5-Mar-19,1.478,6672390,415569183,5-Mar-19,1.606
5,Burlington,1060,Delran Twp,,,,32369353,1415647392,5-Mar-19,2.287,34275523,1415647392,5-Mar-19,2.421,32369353,1594556648,5-Mar-19,2.03,34275523,1594556648,5-Mar-19,2.15
5,Burlington,1250,Eastampton Twp,,,,4900600,449825422,5-Mar-19,1.089,5677000,449825422,5-Mar-19,1.262,4900600,449825422,5-Mar-19,1.089,5677000,449825422,5-Mar-19,1.262
5,Burlington,1280,Edgewater Park Twp,,,,10257448,591432600,1-Oct-18,1.734,10467923,591432600,1-Oct-18,1.77,10257448,529767656,1-Oct-18,1.936,10467923,529767656,1-Oct-18,1.976
5,Burlington,1420,Evesham Twp,,,,59777348,5246691953,1-Oct-18,1.139,62097113,5246691953,1-Oct-18,1.184,59777348,5582322115,1-Oct-18,1.071,62097113,5582322115,1-Oct-18,1.112
5,Burlington,1520,Florence Twp,,,,16824512,1250717600,1-Oct-18,1.345,19221292,1250717600,1-Oct-18,1.537,16824512,1252345649,1-Oct-18,1.343,19221292,1252345649,1-Oct-18,1.535
5,Burlington,1910,Hainesport Twp,,,,8397549,767891921,1-Oct-18,1.094,9101609,767891921,1-Oct-18,1.185,8397549,842054095,1-Oct-18,0.9973,9101609,842054095,1-Oct-18,1.081
5,Burlington,2610,Lenape Regional,1420,,EVESHAM TWP,36076060,5246691953,1-Oct-18,0.6876,38142353,5246691953,1-Oct-18,0.727,36076060,5582322115,1-Oct-18,0.6463,38142353,5582322115,1-Oct-18,0.6833
5,Burlington,2610,Lenape Regional,3070,,MEDFORD LAKES,3197462,449861997,1-Oct-18,0.7108,3380600,449861997,1-Oct-18,0.7515,3197462,480190104,1-Oct-18,0.6659,3380600,480190104,1-Oct-18,0.704
5,Burlington,2610,Lenape Regional,3080,,MEDFORD TWP,21850817,3027058244,1-Oct-18,0.7218,23102345,3027058244,1-Oct-18,0.7632,21850817,3335031424,1-Oct-18,0.6552,23102345,3335031424,1-Oct-18,0.6927
5,Burlington,2610,Lenape Regional,3440,,MT LAUREL,39083952,5775966890,1-Oct-18,0.6767,41322525,5775966890,1-Oct-18,0.7154,39083952,6333297020,1-Oct-18,0.6171,41322525,6333297020,1-Oct-18,0.6525
5,Burlington,2610,Lenape Regional,4740,,SHAMONG TWP,4902434,663765144,1-Oct-18,0.7386,5183226,663765144,1-Oct-18,0.7809,4902434,710138222,1-Oct-18,0.6903,5183226,710138222,1-Oct-18,0.7299
5,Burlington,2610,Lenape Regional,4930,,SOUTHAMPTON,6940631,999084428,1-Oct-18,0.6947,7338163,999084428,1-Oct-18,0.7345,6940631,1149652375,1-Oct-18,0.6037,7338163,1149652375,1-Oct-18,0.6383
5,Burlington,2610,Lenape Regional,5130,,TABERNACLE TWP,4914132,663054192,1-Oct-18,0.7411,5195594,663054192,1-Oct-18,0.7836,4914132,730960405,1-Oct-18,0.6723,5195594,730960405,1-Oct-18,0.7108
5,Burlington,2610,Lenape Regional,5890,,WOODLAND TWP,872188,157263500,1-Oct-18,0.5546,921499,157263500,1-Oct-18,0.586,872188,146934044,1-Oct-18,0.5936,921499,146934044,1-Oct-18,0.6272
5,Burlington,2850,Lumberton Twp,,,,14358226,1378869924,1-Oct-18,1.041,15315689,1378869924,1-Oct-18,1.111,14358226,1379696600,1-Oct-18,1.041,15315689,1379696600,1-Oct-18,1.11
5,Burlington,2960,Mansfield Twp,,,,10476809,1000365864,1-Mar-19,1.047,11697322,1000365864,1-Mar-19,1.169,10476809,1207346937,1-Oct-18,0.8678,11697322,1207346937,1-Oct-18,0.9688
5,Burlington,3010,Maple Shade Twp,,,,25891022,1286804960,22-Jan-19,2.012,27655356,1286804960,22-Jan-19,2.149,25891022,1286541255,1-Mar-19,2.013,27655356,1286541255,1-Mar-19,2.15
5,Burlington,3070,Medford Lakes Boro,,,,6156066,449861997,1-Oct-18,1.368,6717613,449861997,1-Oct-18,1.493,6156066,480190104,1-Oct-18,1.282,6717613,480190104,1-Oct-18,1.399
5,Burlington,3080,Medford Twp,,,,44454187,3027058244,1-Oct-18,1.469,46754849,3027058244,1-Oct-18,1.545,44454187,3335031424,1-Oct-18,1.333,46754849,3335031424,1-Oct-18,1.402
5,Burlington,3360,Moorestown Twp,,,,64194749,4049750799,5-Mar-19,1.585,68946140,4049750799,5-Mar-19,1.703,64194749,4838668835,1-Oct-18,1.327,68946140,4838668835,1-Oct-18,1.425
5,Burlington,3430,Mount Holly Twp,,,,8136017,643167058,1-Oct-18,1.265,8513472,643167058,1-Oct-18,1.324,8136017,621439603,1-Oct-18,1.309,8513472,621439603,1-Oct-18,1.37
5,Burlington,3440,Mount Laurel Twp,,,,61755310,5772418290,1-Oct-18,1.07,64697486,5772418290,1-Oct-18,1.121,61755310,6333297020,1-Oct-18,0.9751,64697486,6333297020,1-Oct-18,1.022
5,Burlington,3540,New Hanover Twp,3540,A,NEW HANOVER TOWNSHIP,1173507,64857500,7-Mar-19,1.809,1173507,64857500,7-Mar-19,1.809,1173507,90295078,4-Mar-19,1.3,1173507,90295078,4-Mar-19,1.3
5,Burlington,3540,New Hanover Twp,3540,B,WRIGHTSTOWN BOROUGH,584093,39097250,8-Mar-19,1.494,584093,39097250,8-Mar-19,1.494,584093,44942796,4-Mar-19,1.3,584093,44942796,4-Mar-19,1.3
5,Burlington,3650,North Hanover Twp,,,,3088985,430799343,1-Oct-18,0.717,3088985,430799343,1-Oct-18,0.717,3088985,433306910,1-Oct-18,0.7129,3088985,433306910,1-Oct-18,0.7129
5,Burlington,3690,Northern Burlington Reg,830,,CHESTERFIELD,5081247,802344056,5-Mar-19,0.6333,5661494,802344056,5-Mar-19,0.7056,5081247,802344056,5-Mar-19,0.6333,5661494,802344056,5-Mar-19,0.7056
5,Burlington,3690,Northern Burlington Reg,2960,,MANSFIELD TWP,9973293,1007732374,5-Mar-19,0.9897,11112182,1007732374,5-Mar-19,1.103,9973293,1007732374,5-Mar-19,0.9897,11112182,1007732374,5-Mar-19,1.103
5,Burlington,3690,Northern Burlington Reg,3650,,NORTH HANOVER TWP,2914609,431991183,5-Mar-19,0.6747,3247440,431991183,5-Mar-19,0.7517,2914609,431991183,5-Mar-19,0.6747,3247440,431991183,5-Mar-19,0.7517
5,Burlington,3690,Northern Burlington Reg,5010,,SPRINGFIELD TWP,3423428,385732559,5-Mar-19,0.8875,3814363,385732559,5-Mar-19,0.9889,3423428,385732559,5-Mar-19,0.8875,3814363,385732559,5-Mar-19,0.9889
5,Burlington,3920,Palmyra Boro,,,,9552528,476914469,1-Oct-18,2.003,10533845,476914469,1-Oct-18,2.209,9552528,512976726,1-Oct-18,1.862,10533845,512976726,1-Oct-18,2.054
5,Burlington,4050,Pemberton Twp,4040,,PEMBERTON BOROUGH,1052861,101949300,15-Jan-19,1.033,1052861,101949300,15-Jan-19,1.033,1052861,101949300,15-Jan-19,1.033,1052861,101949300,15-Jan-19,1.033
5,Burlington,4050,Pemberton Twp,4050,,PEMBERTON TOWNSHIP,13985636,1492476457,15-Jan-19,0.9371,13985636,1492476457,15-Jan-19,0.9371,13985636,1492476457,15-Jan-19,0.9371,13985636,1492476457,15-Jan-19,0.9371
5,Burlington,4320,Rancocas Valley Regional,1250,,EASTHAMPTON TWP,1865266,433302554,1-Oct-18,0.4305,1940652,433302554,1-Oct-18,0.4479,1865266,466031472,1-Oct-18,0.4002,1940652,466031472,1-Oct-18,0.4164
5,Burlington,4320,Rancocas Valley Regional,1910,,HAINESPORT,3515050,767891921,1-Oct-18,0.4578,3657114,767891921,1-Oct-18,0.4763,3515050,842054095,1-Oct-18,0.4174,3657114,842054095,1-Oct-18,0.4343
5,Burlington,4320,Rancocas Valley Regional,2850,,LUMBERTON,6198913,1378869924,1-Oct-18,0.4496,6449447,1378869924,1-Oct-18,0.4677,6198913,1379696600,1-Oct-18,0.4493,6449447,1379696600,1-Oct-18,0.4675
5,Burlington,4320,Rancocas Valley Regional,3430,,MOUNT HOLLY TWP,2283914,643167058,1-Oct-18,0.3551,2389357,643167058,1-Oct-18,0.3715,2283914,621439603,1-Oct-18,0.3675,2389357,621439603,1-Oct-18,0.3845
5,Burlington,4320,Rancocas Valley Regional,5720,,WESTAMPTON TWP,4590168,1153164763,1-Oct-18,0.398,4775683,1153164763,1-Oct-18,0.4141,4590168,1197525791,1-Oct-18,0.3833,4775683,1197525791,1-Oct-18,0.3988
5,Burlington,4450,Riverside Twp,,,,8358099,436533196,12-Feb-19,1.915,9116129,436533196,12-Feb-19,2.088,8358099,438693250,1-Oct-18,1.905,9116129,438693250,1-Oct-18,2.078
5,Burlington,4460,Riverton,,,,5500888,241706486,1-Feb-19,2.276,5500888,241706486,1-Feb-19,2.276,5500888,278815080,1-Oct-18,1.973,5500888,278815080,1-Oct-18,1.973
5,Burlington,4740,Shamong Twp,,,,9560498,663742297,1-Oct-18,1.44,9703606,663742297,1-Oct-18,1.462,9560498,710138222,1-Oct-18,1.346,9703606,710138222,1-Oct-18,1.366
5,Burlington,4930,Southampton Twp,,,,11690111,998165354,5-Mar-19,1.171,12432264,998165354,5-Mar-19,1.246,11690111,1146530272,5-Mar-19,1.02,12432264,1146530272,5-Mar-19,1.084
5,Burlington,5010,Springfield Twp,,,,3270666,386057875,1-Oct-18,0.8472,3399585,386057875,1-Oct-18,0.8806,3270666,421514340,1-Oct-18,0.7759,3399585,421514340,1-Oct-18,0.8065
5,Burlington,5130,Tabernacle Twp,,,,7832419,663054192,1-Oct-18,1.181,8508646,663054192,1-Oct-18,1.283,7832419,730960405,1-Oct-18,1.072,8508646,730960405,1-Oct-18,1.164
5,Burlington,5490,Washington Twp,,,,847404,94945650,1-Oct-18,0.8925,822404,94945650,1-Oct-18,0.8662,847404,89571374,1-Oct-18,0.9461,822404,89571374,1-Oct-18,0.9182
5,Burlington,5720,Westampton,,,,10218467,1153164763,1-Oct-18,0.8861,10758067,1153164763,1-Oct-18,0.9329,10218467,1197525791,1-Oct-18,0.8533,10758067,1197525791,1-Oct-18,0.8984
5,Burlington,5805,Willingboro Twp,,,,32299836,1873508300,1-Oct-18,1.724,34138639,1873508300,1-Oct-18,1.822,32299836,1857901925,1-Oct-18,1.739,34138639,1857901925,1-Oct-18,1.838
5,Burlington,5890,Woodland Twp,,,,1968085,157263500,1-Oct-18,1.252,1968085,157263500,1-Oct-18,1.252,1968085,146934044,1-Oct-18,1.339,1968085,146934044,1-Oct-18,1.339
7,Camden,150,Audubon Boro,150,,AUDUBON BOROUGH,12007614,715214681,1-Oct-18,1.679,12917814,715214681,1-Oct-18,1.806,12007614,731944695,1-Oct-18,1.641,12917814,731944695,1-Oct-18,1.765
7,Camden,150,Audubon Boro,160,,AUDUBON PARK BOR,359921,20952965,1-Oct-18,1.718,359921,20952965,1-Oct-18,1.718,359921,20975760,1-Oct-18,1.716,359921,20975760,1-Oct-18,1.716
7,Camden,190,Barrington Boro,,,,10409695,495691928,1-Jan-19,2.1,10852570,495691928,1-Jan-19,2.189,10409695,535581822,1-Oct-18,1.944,10852570,535581822,1-Oct-18,2.026
7,Camden,260,Bellmawr Boro,,,,9691880,783336900,1-Oct-18,1.237,9921026,783336900,1-Oct-18,1.267,9691880,767150034,1-Oct-18,1.263,9921026,767150034,1-Oct-18,1.293
7,Camden,330,Berlin Boro,,,,7491155,739391168,1-Oct-18,1.013,8063655,739391168,1-Oct-18,1.091,7491155,748160061,1-Oct-18,1.001,8063655,748160061,1-Oct-18,1.078
7,Camden,340,Berlin Twp,,,,8773523,588365547,1-Oct-18,1.491,9073554,588365547,1-Oct-18,1.542,8773523,588424230,1-Oct-18,1.491,9073554,588424230,1-Oct-18,1.542
7,Camden,390,Black Horse Pike Regional,260,,BELLWMAR,3896179,783336900,1-Oct-18,0.4974,4099707,783336900,1-Oct-18,0.5234,3896179,767150034,1-Oct-18,0.5079,4099707,767150034,1-Oct-18,0.5344
7,Camden,390,Black Horse Pike Regional,1780,,GLOUCESTER TWP,26832175,4393804300,1-Oct-18,0.6107,28237071,4393804300,1-Oct-18,0.6427,26832175,4506298590,1-Oct-18,0.5954,28237071,4506298590,1-Oct-18,0.6266
7,Camden,390,Black Horse Pike Regional,4590,,RUNNEMEDE,2883408,501911120,1-Oct-18,0.5745,3034222,501911120,1-Oct-18,0.6045,2883408,515279949,1-Oct-18,0.5596,3034222,515279949,1-Oct-18,0.5888
7,Camden,580,Brooklawn Boro,,,,1143798,113158800,1-Oct-18,1.011,1429948,113158800,1-Oct-18,1.264,1143798,123186144,1-Oct-18,0.9285,1429948,123186144,1-Oct-18,1.161
7,Camden,680,Camden City,,,,7523499,1685975824,1-Oct-18,0.4462,7523499,1685975824,1-Oct-18,0.4462,7523499,1718104905,1-Oct-18,0.4379,7523499,1718104905,1-Oct-18,0.4379
7,Camden,800,Cherry Hill Twp,,,,174892467,7762771171,1-Oct-18,2.253,176188501,7762771171,1-Oct-18,2.27,174892467,8609940019,1-Oct-18,2.031,176188501,8609940019,1-Oct-18,2.046
7,Camden,810,Chesilhurst,,,,791164,88940431,1-Oct-18,0.8895,791164,88940431,1-Oct-18,0.8895,791164,84060220,1-Oct-18,0.9412,791164,84060220,1-Oct-18,0.9412
7,Camden,880,Clementon Boro,,,,4327653,248605100,1-Oct-18,1.741,4327653,248605100,1-Oct-18,1.741,4327653,251930584,1-Oct-18,1.718,4327653,251930584,1-Oct-18,1.718
7,Camden,940,Collingswood Boro,,,,16237581,1066441700,1-Oct-18,1.523,17297443,1066441700,1-Oct-18,1.622,16237581,1080269145,1-Oct-18,1.503,17297443,1080269145,1-Oct-18,1.601
7,Camden,1255,Eastern Camden County Reg,330,,BERLIN BORO,4389421,738474,1-Jan-19,594.4,4389421,738474,1-Jan-19,594.4,4389421,748160061,1-Oct-18,0.5867,4389421,748160061,1-Oct-18,0.5867
7,Camden,1255,Eastern Camden County Reg,1720,,GIBBSBORO,1069252,229901100,1-Jan-19,0.4651,1069252,229901100,1-Jan-19,0.4651,1069252,217419885,1-Oct-18,0.4918,1069252,217419885,1-Oct-18,0.4918
7,Camden,1255,Eastern Camden County Reg,5400,,VOORHEES TWP,20893998,3194896036,1-Jan-19,0.654,20893998,3194896036,1-Jan-19,0.654,20893998,3554828933,1-Oct-18,0.5878,20893998,3554828933,1-Oct-18,0.5878
7,Camden,1720,Gibbsboro Boro,,,,2922483,229901100,1-Mar-19,1.271,3151483,229901100,1-Mar-19,1.371,2922483,217419885,1-Oct-18,1.344,3151483,217419885,1-Oct-18,1.45
7,Camden,1770,Gloucester City,,,,5844228,517477250,1-Oct-18,1.129,6345888,517477250,1-Oct-18,1.226,5844228,539094958,1-Oct-18,1.084,6345888,539094958,1-Oct-18,1.177
7,Camden,1780,Gloucester Twp,,,,50532497,4415842700,1-Jan-19,1.144,51162627,4415842700,1-Jan-19,1.159,50532497,4506298590,1-Oct-18,1.121,51162627,4506298590,1-Oct-18,1.135
7,Camden,1880,Haddon Heights Boro,,,,13300589,832569337,1-Oct-18,1.598,14320002,832569337,1-Oct-18,1.72,13300589,827773141,1-Oct-18,1.607,14320002,827773141,1-Oct-18,1.73
7,Camden,1890,Haddon Twp,,,,23726178,1263773263,1-Oct-18,1.877,26081963,1263773263,1-Oct-18,2.064,23726178,1386536155,1-Oct-18,1.711,26081963,1386536155,1-Oct-18,1.881
7,Camden,1900,Haddonfield,1900,,HADDONFIELD BOR,36709960,2286574762,31-Jan-19,1.606,39716004,2286574762,31-Jan-19,1.737,36709960,2318411788,1-Oct-18,1.583,39716004,2318411788,1-Oct-18,1.713
7,Camden,1900,Haddonfield,5140,,TAVISTOCK BOROUGH,27365,17166296,1-Oct-18,0.1594,23526,17166296,1-Oct-18,0.137,27365,17130325,1-Oct-18,0.1597,23526,17130325,1-Oct-18,0.1373
7,Camden,2130,Hi Nella,,,,1053051,38082600,1-Oct-18,2.765,1053051,38082600,1-Oct-18,2.765,1053051,36960216,1-Oct-18,2.849,1053051,36960216,1-Oct-18,2.849
7,Camden,2540,Laurel Springs Boro,,,,2938328,116168895,1-Oct-18,2.529,3069719,116168895,1-Oct-18,2.643,2938328,121403590,1-Oct-18,2.42,3069719,121403590,1-Oct-18,2.529
7,Camden,2560,Lawnside Boro,,,,4674430,211139585,1-Oct-18,2.214,4936398,211139585,1-Oct-18,2.338,4674430,214089007,1-Oct-18,2.183,4936398,214089007,1-Oct-18,2.306
7,Camden,2670,Lindenwold Boro,,,,13252379,591972500,1-Oct-18,2.239,14051852,591972500,1-Oct-18,2.374,13252379,599223097,1-Oct-18,2.212,14051852,599223097,1-Oct-18,2.345
7,Camden,2890,Magnolia Boro,,,,4177354,262020300,1-Oct-18,1.594,4385484,262020300,1-Oct-18,1.674,4177354,272285458,1-Oct-18,1.534,4385484,272285458,1-Oct-18,1.611
7,Camden,3110,Merchantville Boro,,,,5653221,243503752,1-Oct-18,2.322,5780565,243503752,1-Oct-18,2.374,5653221,253543155,1-Oct-18,2.23,5780565,253543155,1-Oct-18,2.28
7,Camden,3420,Mount Ephraim Boro,,,,6132274,275581000,15-Jan-19,2.225,6717534,275581000,15-Jan-19,2.438,6132274,287230725,1-Oct-18,2.135,6717534,287230725,1-Oct-18,2.339
7,Camden,3770,Oaklyn Boro,,,,5192649,252490300,1-Oct-18,2.057,5192649,252490300,1-Oct-18,2.057,5192649,279984808,1-Oct-18,1.855,5192649,279984808,1-Oct-18,1.855
7,Camden,4060,Pennsauken Twp,,,,40024330,2351682829,28-Feb-19,1.702,41651523,2351682829,28-Feb-19,1.771,40024330,2430027307,1-Oct-18,1.647,41651523,2430027307,1-Oct-18,1.714
7,Camden,4110,Pine Hill Boro,,,,11817722,420237736,1-Oct-18,2.812,12190075,420237736,1-Oct-18,2.901,11817722,450575267,1-Oct-18,2.623,12190075,450575267,1-Oct-18,2.705
7,Camden,4120,Pine Valley,,,,0,44000000,1-Oct-18,0,0,44000000,1-Oct-18,0,0,44004400,1-Oct-18,0,0,44004400,1-Oct-18,0
7,Camden,4590,Runnemede Boro,,,,7393255,501911120,1-Oct-18,1.473,7393255,501911120,1-Oct-18,1.473,7393255,515279949,1-Oct-18,1.435,7393255,515279949,1-Oct-18,1.435
7,Camden,4790,Somerdale Boro,,,,4675216,333809300,26-Feb-19,1.401,4837791,333809300,26-Feb-19,1.449,4675216,347992938,1-Oct-18,1.344,4837791,347992938,1-Oct-18,1.39
7,Camden,5035,Sterling High School Dist,2890,,MAGNOLIA,1694327,262020300,1-Oct-18,0.6466,1748857,262020300,1-Oct-18,0.6675,1694327,272285458,1-Oct-18,0.6223,1748857,272285458,1-Oct-18,0.6423
7,Camden,5035,Sterling High School Dist,4790,,SOMERDALE,2354209,330140900,1-Oct-18,0.7131,2429977,330140900,1-Oct-18,0.736,2354209,347992938,1-Oct-18,0.6765,2429977,347992938,1-Oct-18,0.6983
7,Camden,5035,Sterling High School Dist,5080,,STRATFORD,2703158,411807900,1-Oct-18,0.6564,2790157,411807900,1-Oct-18,0.6775,2703158,436098586,1-Oct-18,0.6199,2790157,436098586,1-Oct-18,0.6398
7,Camden,5080,Stratford Boro,,,,7200828,408205700,1-Oct-18,1.764,7651481,408205700,1-Oct-18,1.874,7200828,436098586,1-Oct-18,1.651,7651481,436098586,1-Oct-18,1.755
7,Camden,5400,Voorhees Twp,,,,47036232,3189459053,1-Oct-18,1.475,47058338,3189459053,1-Oct-18,1.475,47036232,3554828933,1-Oct-18,1.323,47058338,3554828933,1-Oct-18,1.324
7,Camden,5560,Waterford Twp,,,,13959387,706154900,1-Oct-18,1.977,13989807,706154900,1-Oct-18,1.981,13959387,768729462,1-Oct-18,1.816,13989807,768729462,1-Oct-18,1.82
7,Camden,5820,Winslow Twp,,,,49089099,2643131473,1-Oct-18,1.857,50476123,2643131473,1-Oct-18,1.91,49089099,2702742178,1-Oct-18,1.816,50476123,2702742178,1-Oct-18,1.868
7,Camden,5900,Woodlynne Boro,,,,2387116,65804582,1-Oct-18,3.628,2387116,65804582,1-Oct-18,3.628,2387116,68075955,1-Oct-18,3.507,2387116,68075955,1-Oct-18,3.507
9,Cape May,170,Avalon Boro,,,,3078694,9057051800,1-Jan-19,0.034,3078694,9057051800,1-Jan-19,0.034,3078694,9018340966,1-Oct-18,0.0341,3078694,9018340966,1-Oct-18,0.0341
9,Cape May,710,Cape May City,,,,1699988,2843406631,1-Oct-18,0.0598,1886377,2843406631,1-Oct-18,0.0663,1699988,2935563598,1-Oct-18,0.0579,1886377,2935563598,1-Oct-18,0.0643
9,Cape May,730,Cape May Point,,,,103118,454872999,1-Oct-18,0.0227,103118,454872999,1-Oct-18,0.0227,103118,494210179,1-Oct-18,0.0209,103118,494210179,1-Oct-18,0.0209
9,Cape May,1080,Dennis Twp,,,,10154311,882313900,1-Oct-18,1.151,10610623,882313900,1-Oct-18,1.203,10154311,926605650,1-Oct-18,1.096,10610623,926605650,1-Oct-18,1.145
9,Cape May,2820,Lower Cape May Regional,710,,CAPE MAY CITY,7437551,2843406631,1-Oct-18,0.2616,7837777,2843406631,1-Oct-18,0.2756,7437551,2843406631,1-Oct-18,0.2616,7837777,2843406631,1-Oct-18,0.2756
9,Cape May,2820,Lower Cape May Regional,2840,,LOWER TWP,12698555,3634439452,1-Oct-18,0.3494,13381884,3634439452,1-Oct-18,0.3682,12698555,3634439452,1-Oct-18,0.3494,13381884,3634439452,1-Oct-18,0.3682
9,Cape May,2820,Lower Cape May Regional,5610,,WEST CAPE MAY,1656776,481063324,1-Oct-18,0.3444,1745930,481063324,1-Oct-18,0.3629,1656776,481063324,1-Oct-18,0.3444,1745930,481063324,1-Oct-18,0.3629
9,Cape May,2840,Lower Twp,,,,17402154,3634439452,1-Oct-18,0.4788,17583360,3634439452,1-Oct-18,0.4838,17402154,4039146775,1-Oct-18,0.4308,17583360,4039146775,1-Oct-18,0.4353
9,Cape May,3130,Middle Twp,,,,27143946,2745517626,1-Oct-18,0.9887,28364648,2745517626,1-Oct-18,1.033,27143946,2721096779,1-Oct-18,0.9975,28364648,2721096779,1-Oct-18,1.042
9,Cape May,3680,North Wildwood City,,,,7043281,2594025877,1-Oct-18,0.2715,7289273,2594025877,1-Oct-18,0.281,7043281,2667914959,1-Oct-18,0.264,7289273,2667914959,1-Oct-18,0.2732
9,Cape May,3780,Ocean City,,,,22734817,11826040300,1-Jan-19,0.1922,25539322,11826040300,1-Jan-19,0.216,22734817,12499744267,1-Oct-18,0.1819,25539322,12499744267,1-Oct-18,0.2043
9,Cape May,4700,Sea Isle City,,,,1827302,4609325900,1-Oct-18,0.0396,1827302,4609325900,1-Oct-18,0.0396,1827302,5045786426,1-Oct-18,0.0362,1827302,5045786426,1-Oct-18,0.0362
9,Cape May,5060,Stone Harbor Boro,,,,2594142,4849837400,1-Jan-19,0.0535,2594142,4849837400,1-Jan-19,0.0535,2594142,4761443195,1-Oct-18,0.0545,2594142,4761443195,1-Oct-18,0.0545
9,Cape May,5340,Upper Twp,,,,24926570,1864327932,1-Oct-18,1.337,24926570,1864327932,1-Oct-18,1.337,24926570,1938605141,1-Oct-18,1.286,24926570,1938605141,1-Oct-18,1.286
9,Cape May,5610,West Cape May Boro,,,,1186000,481063324,1-Oct-18,0.2465,1186000,481063324,1-Oct-18,0.2465,1186000,525451206,1-Oct-18,0.2257,1186000,525451206,1-Oct-18,0.2257
9,Cape May,5700,West Wildwood,,,,941557,208689232,1-Oct-18,0.4512,941557,208689232,1-Oct-18,0.4512,941557,227795206,1-Oct-18,0.4133,941557,227795206,1-Oct-18,0.4133
9,Cape May,5790,Wildwood City,,,,11532424,1405908255,1-Oct-18,0.8203,11532424,1405908255,1-Oct-18,0.8203,11532424,1428879921,1-Oct-18,0.8071,11532424,1428879921,1-Oct-18,0.8071
9,Cape May,5800,Wildwood Crest Boro,,,,7692363,2291044313,1-Oct-18,0.3358,7692363,2291044313,1-Oct-18,0.3358,7692363,2249876293,1-Oct-18,0.3419,7692363,2249876293,1-Oct-18,0.3419
9,Cape May,5840,Woodbine Boro,,,,1838392,176983800,1-Oct-18,1.039,2000555,176983800,1-Oct-18,1.13,1838392,157416882,1-Oct-18,1.168,2000555,157416882,1-Oct-18,1.271
11,Cumberland,540,Bridgeton City,,,,3694291,482859446,1-Oct-18,0.7651,3694291,482859446,1-Oct-18,0.7651,3694291,536314422,1-Oct-18,0.6888,3694291,536314422,1-Oct-18,0.6888
11,Cumberland,950,Commercial Twp,,,,2020978,282422500,1-Oct-18,0.7156,2125970,282422500,1-Oct-18,0.7528,2020978,224858678,1-Oct-18,0.8988,2125970,224858678,1-Oct-18,0.9455
11,Cumberland,997,Cumberland Regional,1020,,DEERFIELD,1271122,192642347,4-Mar-19,0.6598,1317788,192642347,4-Mar-19,0.6841,1271122,200268289,1-Oct-18,0.6347,1317788,200268289,1-Oct-18,0.658
11,Cumberland,997,Cumberland Regional,1460,,FAIRFIELD TWP,1457225,310079142,4-Mar-19,0.47,1510723,310079142,4-Mar-19,0.4872,1457225,272725196,1-Oct-18,0.5343,1510723,272725196,1-Oct-18,0.5539
11,Cumberland,997,Cumberland Regional,1820,,GREENWICH TWP,444467,75936435,4-Mar-19,0.5853,460784,75936435,4-Mar-19,0.6068,444467,78060325,1-Oct-18,0.5694,460784,78060325,1-Oct-18,0.5903
11,Cumberland,997,Cumberland Regional,2270,,HOPEWELL TWP,1767605,303252019,4-Mar-19,0.5829,1832498,303252019,4-Mar-19,0.6043,1767605,341911016,1-Oct-18,0.517,1832498,341911016,1-Oct-18,0.536
11,Cumberland,997,Cumberland Regional,4750,,SHILOH BORO,89854,32941163,4-Mar-19,0.2728,93153,32941163,4-Mar-19,0.2828,89854,32049710,1-Oct-18,0.2804,93153,32049710,1-Oct-18,0.2907
11,Cumberland,997,Cumberland Regional,5070,,STOW CREEK TWP,591477,107629263,4-Mar-19,0.5496,613191,107629263,4-Mar-19,0.5697,591477,117565506,1-Oct-18,0.5031,613191,117565506,1-Oct-18,0.5216
11,Cumberland,997,Cumberland Regional,5300,,UPPER DEERFIELD TWP,3501901,634534133,4-Mar-19,0.5519,3638330,634534133,4-Mar-19,0.5734,3501901,626521211,1-Oct-18,0.5589,3638330,626521211,1-Oct-18,0.5807
